0.153846	0.0512821	0.153846	0.128205	0.128205	0.128205	0.0512821	0	0.025641	0.0769231	0.025641	0.0512821	0.102564	0.0769231	0.102564	0.102564	0.025641	0.025641	0.0512821	0.128205	0.025641	0.0769231	0.0512821	0.0769231	0.0512821	0.0512821	0.025641	0.0512821	0.025641	0.102564	0.128205	0.102564	0.128205	0.0512821	0.0512821	0.0769231	0.102564	0.0769231	0.0769231	0.102564	0	0.0512821	0.025641	0.0769231	0.0769231	0.0512821	0.0512821	0.0512821	0.128205	0.0512821	0.102564	0.0512821	0	0.102564	0.102564	0.025641	0.102564
0.0244648	0.0183486	0.0122324	0.0030581	0.00611621	0.0152905	0.0030581	0.0030581	0.00917431	0.00611621	0.00917431	0.00611621	0.00611621	0.00611621	0.00611621	0.00611621	0.00917431	0.00917431	0.00611621	0.0183486	0.030581	0.0366972	0.0275229	0.0183486	0.030581	0.0030581	0.0122324	0.0122324	0.030581	0.0244648	0.0275229	0.0183486	0.00611621	0.0703364	0.0703364	0.0275229	0.0458716	0.0244648	0.00611621	0.0030581	0.0183486	0.0183486	0.00611621	0.0152905	0.0366972	0.0030581	0.0336391	0.0214067	0.0214067	0.0030581	0.0030581	0.0122324	0.0030581	0.00611621	0.00611621	0.0214067	0.0030581
0.137931	0.413793	0.172414	0.137931	0.137931	0.517241	0.37931	0.482759	0.482759	0.275862	0.241379	0.172414	0.0689655	0.413793	0.344828	0.241379	0.517241	0.37931	0.172414	0.137931	0.103448	0.103448	0.103448	0.310345	0.37931	0.413793	0.172414	0.344828	0.448276	0.37931	0.344828	0.172414	0.62069	1	0.310345	0.62069	0.137931	0.551724	0.206897	0.137931	0.137931	1	0.517241	0.172414	0.172414	0.137931	0.103448	0.241379	0.310345	0.137931	0.206897	0.172414	0.137931	0.275862	0	0.137931	0.103448
0.25	0	0.166667	0.25	0.25	0.458333	0	0	0	0.0416667	0	0.208333	0	0.0833333	0	0.125	0.25	0	0.291667	0.166667	0.0833333	0.25	0.0416667	0	0	0.125	0	0.0416667	0.208333	0	0.333333	0.208333	0.208333	0.166667	0.166667	0.125	0.166667	0.166667	0.208333	0.125	0.166667	0.125	0.208333	0.166667	0.125	0.208333	0.458333	0.125	0.291667	0	0.0416667	0	0.0416667	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0.0060241	0.0120482	0	0	0	0	0	0	0	0	0	0	0	0	0.0060241	0	0	0.0060241	0.0421687	0	0.0180723	0	0	0	0	0	0	0.0060241	0	0	0.0060241	0	0	0	0	0	0.0421687	0.0060241	0.0060241	0	0	0	0.0060241	0.0120482	0
0.0126183	0.00630915	0.00946372	0.00630915	0.00946372	0.0157729	0.00315457	0.00946372	0.00315457	0.00315457	0.00946372	0.00630915	0.00946372	0	0	0.0126183	0.00630915	0	0	0.0378549	0.00315457	0.0157729	0.00630915	0.00630915	0.00315457	0	0.00315457	0	0.00315457	0	0.0126183	0.00946372	0.0914826	0.0473186	0.00315457	0.00315457	0.00315457	0.0157729	0.00315457	0.00315457	0	0	0.00315457	0.00630915	0.00946372	0.00315457	0.00315457	0.00315457	0.00315457	0.00315457	0.0788644	0.00315457	0	0.0126183	0	0.0189274	0.00630915
0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.152174	0.130435	0.130435	0.195652	0.130435	0.25	0.0543478	0.195652	0.206522	0.195652	0.206522	0.0543478	0.0543478	0.0869565	0.0652174	0.108696	0.173913	0.195652	0.0434783	0.0217391	0.0869565	0.108696	0.0217391	0.195652	0.206522	0.195652	0.173913	0.163043	0.173913	0.152174	0.108696	0.130435	0.195652	0.228261	0.0869565	0.217391	0.0434783	0.195652	0.119565	0.0217391	0.0869565	0.206522	0.206522	0.0543478	0.0869565	0.0434783	0.391304	0.51087	0.836957	0.141304	0.23913	0.152174	0.163043	0.0869565	0.0326087	0.076087	0.173913
0	0.0147059	0	0	0	0	0	0	0.0294118	0.0147059	0.0294118	0	0.0147059	0	0	0.0294118	0	0	0	0.0882353	0.0147059	0.117647	0	0.147059	0.0588235	0.0147059	0.0147059	0.0441176	0.0441176	0.191176	0.0441176	0.0441176	0.0882353	0.161765	0.0147059	0	0	0.147059	0	0	0.0147059	0	0	0	0.0147059	0	0.0147059	0	0.0147059	0	0	0	0	0	0	0	0
0.366667	0.166667	0.466667	0.416667	0.416667	0.233333	0.15	0.0666667	0.216667	0.15	0.183333	0.133333	0.116667	0.0666667	0.15	0.133333	0.166667	0.166667	0.183333	0.433333	0.116667	0.05	0.333333	0.133333	0.266667	0.05	0.133333	0.116667	0.15	0.0833333	0.25	0.4	0.166667	0.166667	0.183333	0.2	0.233333	0.333333	0.133333	0.133333	0.05	0.0666667	0.1	0.133333	0.166667	0.116667	0.216667	0.25	0.35	0.216667	0.216667	0.316667	0.216667	0.183333	0.166667	0.15	0.166667
0.571429	0	0.714286	0.571429	0.714286	0.857143	0	0	0	0	0.142857	0.857143	0.142857	0	0	0.142857	0.285714	0.285714	0.142857	0.142857	0.142857	0.285714	0	0.142857	0	0.142857	0	0.142857	0	0	0.714286	0.714286	0.857143	0.142857	0.428571	0.142857	0.142857	0.142857	0.142857	0.714286	0.142857	0.285714	0.285714	0.142857	0.142857	0.571429	0.571429	0.428571	0.571429	0	0.285714	0.142857	0.142857	0.428571	0	0	0.142857
0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00471698	0.00943396	0.00471698	0.00471698	0.0141509	0.0141509	0.00471698	0.00471698	0.0188679	0.00943396	0.0235849	0.0188679	0.0188679	0.0141509	0	0.0188679	0.0188679	0.00471698	0.0518868	0.00471698	0.00471698	0.0943396	0.00943396	0.0424528	0.0330189	0.0188679	0.0141509	0.00471698	0	0.0330189	0.0141509	0.00943396	0.0990566	0.00943396	0.0235849	0.0188679	0.0141509	0.00471698	0.0613208	0.0424528	0	0.0235849	0.0188679	0.00943396	0.00471698	0.00471698	0.00471698	0.00471698	0.0141509	0	0.0518868	0.00943396	0.00471698	0.00471698	0	0.00943396	0.00943396
0.05	0	0.05	0	0	0.5	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0.15	0	0.1	0	0.05	0	0	0.05	0	0.05	0	0.55	0	0	0.15	0.05	0	0	0.05	0	0	0.05	0	0	0	0	0.05	0.55	0.45	0.5	0	0	0	0	0	0	0.05	0
0.5	0	0.5	0.5	0.5	0.5	0	0	0	0	0	0.5	0	0	0	0.5	0	0	0.5	0.5	0.5	0	0	0.5	0	0.5	0	0.5	1	0	1	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0	0.5	0	0.5	0.5	0.5	0.5	0.5	0.5	0	0.5	0	0.5	0.5	0	0.5	0	0	0
0.4	0.2	0.8	0.5	0.4	0.5	0	0.3	0.1	0.5	0.2	0.2	0.4	0.1	0	0.3	0.4	0	0.2	0.7	0	0.6	0	0.3	0.7	0.2	0.5	0.4	0.1	0.2	0.7	0.2	0.9	0.2	0.2	0.3	0.7	0.3	0.1	0	0.6	0.2	0.2	0	0.1	0	0.8	0.8	0.8	0.1	0.4	0.1	0	0.4	0.1	0.2	0
0.0833333	0.0555556	0.25	0.222222	0.166667	0.555556	0	0.0833333	0.194444	0.0833333	0.388889	0.138889	0.333333	0.111111	0	0.138889	0.305556	0.0833333	0.194444	0.25	0.361111	0.388889	0.0277778	0.5	0.611111	0.111111	0.138889	0.277778	0.527778	0.194444	0.444444	0.361111	0.972222	0.0833333	0.0833333	0.0833333	0.111111	0.25	0.25	0.138889	0	0	0.222222	0.0555556	0.25	0.0555556	0.472222	0.527778	0.444444	0.222222	0.25	0.25	0.138889	0.416667	0	0.138889	0.138889
0.928571	0	0.928571	0.785714	0.928571	0.571429	0	0.428571	0.428571	0	0.428571	0.0714286	0	0	0	0.0714286	0.0714286	0.214286	0	0.285714	0.214286	0.285714	0.0714286	0	0	0	0.428571	0	0.0714286	0	0.428571	0.785714	0.142857	0	0	0	0	0.214286	0.142857	0	0.285714	0	0	0	0	0	0.285714	0.571429	0.857143	0.0714286	0.5	0.5	0.642857	0	0.214286	0.0714286	0.571429
0.00294196	0.000802354	0.00160471	0.00133726	0.00320941	0.00160471	0.000534902	0.000534902	0.000267451	0.000534902	0.00133726	0.00213961	0.000802354	0.000534902	0.000534902	0.00133726	0.00267451	0.000267451	0.00187216	0.00347687	0.000802354	0.00240706	0.000534902	0.00133726	0.00213961	0.000534902	0.000802354	0.000267451	0.0010698	0.0010698	0.00588393	0.00320941	0.00829099	0.000802354	0.00213961	0.0010698	0.00401177	0.00160471	0.0010698	0.00160471	0.000802354	0.00160471	0.0010698	0.000534902	0.00187216	0.000802354	0.0010698	0.00133726	0.00133726	0.00160471	0.00534902	0.00213961	0.000534902	0.000534902	0.000267451	0.00213961	0.000267451
0.0070488	0.00317583	0.00573199	0.00557707	0.00480248	0.00673896	0.00371805	0.00317583	0.00162665	0.00317583	0.00410534	0.00433772	0.00278854	0.0041828	0.00340821	0.00619675	0.0100697	0.00255616	0.0049574	0.00557707	0.00364059	0.00426026	0.00294345	0.00518978	0.0049574	0.00224632	0.00201394	0.00395043	0.00433772	0.00348567	0.015182	0.00906274	0.0127033	0.00426026	0.00472502	0.00271108	0.0045701	0.00402789	0.00387297	0.00340821	0.00232378	0.00309837	0.00410534	0.00294345	0.00379551	0.00317583	0.00263362	0.00642912	0.00619675	0.00642912	0.00526723	0.00410534	0.00410534	0.0049574	0.00278854	0.00340821	0.00410534
0	0	0	0.037037	0.0185185	0.0555556	0	0.0185185	0	0.0185185	0	0.0185185	0	0	0	0.0185185	0	0	0	0	0	0	0	0.0185185	0	0	0.0185185	0	0.0185185	0.0185185	0.0925926	0.0555556	0.0185185	0	0	0	0	0	0	0	0	0.0185185	0.0185185	0.0185185	0.0185185	0	0	0	0	0	0	0	0	0	0	0	0
0.230769	0	0.538462	0.307692	0.307692	0.153846	0	0.0769231	0.0769231	0.0769231	0.384615	0.230769	0.0769231	0.0769231	0	0.153846	0.538462	0.0769231	0	0.384615	0.230769	0.0769231	0.307692	0.230769	0.461538	0.0769231	0.153846	0.230769	0.153846	0.0769231	0.230769	0.230769	0.384615	0.846154	0.384615	0.0769231	0.153846	0.307692	0.0769231	0.230769	0	0.307692	0.538462	0.846154	0.461538	0.307692	0.0769231	0.0769231	0.0769231	0.153846	0.307692	0.384615	0.307692	0.153846	0.307692	0.461538	0.230769
0	0.125	0	0	0	0.25	0	0	0	0.125	0	0.125	0	0	0.125	0	0	0	0.125	0	0.125	0.125	0.125	0.125	0	0.125	0	0	0	0	0	0	0.125	0	0.125	0	0	0	0.125	0.125	0	0	0.125	0	0	0	0.125	0.25	0.125	0	0.125	0	0	0.125	0.125	0	0
0.00727683	0.00204981	0.00522702	0.00840422	0.00594445	0.00707185	0.00225479	0.00122989	0.00174234	0.00307472	0.00317721	0.00368966	0.00235728	0.00174234	0.00122989	0.0032797	0.00594445	0.00133238	0.00358717	0.00727683	0.00225479	0.00184483	0.00276724	0.00256226	0.00286973	0.00204981	0.00194732	0.00163985	0.00256226	0.00256226	0.0310546	0.0200881	0.0229579	0.0032797	0.00471456	0.00245977	0.00389464	0.00235728	0.00358717	0.00204981	0.00153736	0.00235728	0.00399713	0.00143487	0.0021523	0.00225479	0.00204981	0.00266475	0.00297223	0.00317721	0.00256226	0.00245977	0.00256226	0.00481705	0.00307472	0.00122989	0.00153736
0.327586	0.172414	0.793103	0.344828	0.206897	0.637931	0.189655	0.137931	0.172414	0.12069	0.189655	0.12069	0.293103	0.137931	0.0862069	0.0862069	0.655172	0.189655	0.137931	0.310345	0.12069	0.327586	0.12069	0.0172414	0.275862	0.0862069	0.706897	0.103448	0.344828	0.465517	0.327586	0.224138	0.206897	0.172414	0.224138	0.241379	0.189655	0.189655	0.206897	0.241379	0.0862069	0.224138	0.603448	0.12069	0.172414	0.706897	0.517241	0.137931	0.551724	0.689655	0.37931	0.206897	0.275862	0.137931	0.155172	0.224138	0.224138
0.037037	0	0	0	0	0.0740741	0	0	0	0	0	0	0	0	0	0	0.037037	0	0	0	0	0	0	0	0	0	0.0740741	0	0	0	0.111111	0	0.148148	0.0740741	0	0	0.037037	0	0.037037	0	0	0	0	0.037037	0	0.037037	0.037037	0.0740741	0.0740741	0	0.111111	0.037037	0	0.037037	0	0	0.037037
0.0704225	0.0140845	0.239437	0.112676	0.084507	0.140845	0.0704225	0.0422535	0.0704225	0.0704225	0.084507	0.056338	0.0704225	0.112676	0.084507	0.028169	0.056338	0.0704225	0.084507	0.126761	0.0422535	0.0704225	0.056338	0.0422535	0.0422535	0.056338	0.084507	0.0422535	0.0422535	0.0704225	0.028169	0.0422535	0.0985915	0.0985915	0.15493	0.126761	0.028169	0.126761	0.0704225	0.084507	0.0140845	0.0985915	0.183099	0.112676	0.0704225	0.0704225	0.126761	0.0985915	0.126761	0.0985915	0.0704225	0.0985915	0.084507	0.0422535	0.084507	0.0704225	0.084507
0.265217	0.233333	0.262319	0.26087	0.253623	0.107246	0.026087	0.198551	0.230435	0.269565	0.272464	0.0289855	0.0115942	0.042029	0.00869565	0.0565217	0.286957	0.205797	0.00434783	0.00434783	0.0289855	0.0898551	0.00869565	0.278261	0.271014	0.242029	0.249275	0.269565	0.294203	0.272464	0.0304348	0.252174	0.34058	0.294203	0.0231884	0.257971	0.00434783	0.252174	0.0304348	0.00724638	0.00144928	0.268116	0.236232	0.015942	0.0536232	0.015942	0.0724638	0.107246	0.105797	0.250725	0.371014	0.269565	0.230435	0.0347826	0.0057971	0.0565217	0.27971
0.75	0.75	0.5	0.75	0.75	0.75	1	1	1	1	1	1	0.75	0.5	1	1	0.75	1	1	0.75	0.75	1	1	0.75	0.75	0.5	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	1	1	0.75	0.75	0.75	1	0.75	0.75	0.75	0.75	1	0.75	0.75	0.5	1	0.75	1	1	1	0.75	1	0.75	1
0.0967742	0.0322581	0	0	0.0322581	0.225806	0	0.709677	0.741935	0.580645	0.806452	0.741935	0.677419	0.806452	0.709677	0.677419	0.774194	0.580645	0	0.0967742	0.903226	0.870968	0.0322581	0.903226	0.806452	0.741935	0.677419	0.709677	0.83871	0.741935	0.0967742	0	0.935484	0.0322581	0.0967742	0	0.290323	0.0967742	0	0	0	0.0645161	0.0322581	0.0645161	0.290323	0	0	0.0967742	0.870968	0	0.16129	0.0645161	0.0322581	0.0322581	0	0.16129	0.0322581
0.166667	0	0.166667	0.166667	0.166667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.833333	0	0.5	0	0	0	0.166667	0	0	0	0.166667	0	0	0	0	0	0	0	0	0.166667	0.166667	0	0	0.166667	0	0	0	0	0	0	0	0	0	0	0.166667	0.166667
0.030303	0.0606061	0	0	0	0.030303	0.030303	0	0	0	0	0	0	0	0	0	0.030303	0	0	0.0909091	0	0	0	0.030303	0	0	0.030303	0	0	0	0.151515	0.030303	0.181818	0	0	0	0.121212	0.030303	0	0	0	0.030303	0	0.030303	0	0	0	0	0.030303	0	0	0	0	0	0	0.030303	0
0.2	0.171429	0.228571	0.2	0.228571	0.228571	0.142857	0.228571	0.485714	0.142857	0.2	0.142857	0.171429	0.171429	0.142857	0.314286	0.285714	0.0285714	0.285714	0.114286	0.228571	0.114286	0.171429	0.285714	0.257143	0.0857143	0.228571	0.2	0.0857143	0.0857143	0.342857	0.142857	0.142857	0.228571	0.171429	0.2	0.142857	0.114286	0.285714	0.257143	0.171429	0.2	0.0857143	0.0857143	0.142857	0.0857143	0.2	0.2	0.257143	0.2	0.171429	0.171429	0.2	0.0857143	0.142857	0.171429	0.142857
0.0769231	0	0	0	0.0769231	0	0	0	0	0	0	0	0.0769231	0	0	0	0	0	0	0	0	0	0	0	0	0.0769231	0.0769231	0	0	0	0	0	0.0769231	0	0	0	0	0	0	0	0.0769231	0.0769231	0.0769231	0	0.0769231	0	0.0769231	0	0	0	0	0	0	0.0769231	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.25	0	1	1	0.25	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0.25	0.25	0	0.75	0.5	0.25	0.25	0.25	0.5	0.5	0.25	0.25	1	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0.25	0.25	1	1	0	1	1	1	0	1
1	0.5	1	1	1	1	0.5	0.5	0	0.5	0	1	1	0.5	0.5	0.5	0	0	1	1	0.5	0	1	0	1	0.5	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.5	0.5	0.5	1	0	0	0.5	0.5	0	0.5
0.00611413	0.000679348	0.00271739	0.015625	0.013587	0.0101902	0.00271739	0.0013587	0.00203804	0.000679348	0.00271739	0.00543478	0.0013587	0.000679348	0.000679348	0.00543478	0.015625	0	0.00339674	0.00679348	0.0013587	0.0013587	0.00339674	0.00543478	0.0013587	0.000679348	0.00475543	0	0.0013587	0.00339674	0.0998641	0.0767663	0.0808424	0.00271739	0.00475543	0.0013587	0.00203804	0.000679348	0.00203804	0.00339674	0.00407609	0.00203804	0.00475543	0.000679348	0.0013587	0.00203804	0.00271739	0.00543478	0.013587	0.000679348	0.00203804	0.00271739	0.00203804	0.00339674	0	0.00203804	0.00203804
0	0	0	0.666667	0.666667	0	0	0	0.666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666667	0.666667	0.666667	0	0	0	0	0	0.333333	0	0	0	0	0	0	1	0	0	0	0	0	0	0.333333	0	0	0	0	0.666667
0.0116841	0.00564061	0.00966962	0.0116841	0.0116841	0.0128928	0.00805802	0.00402901	0.00805802	0.00523771	0.00966962	0.00604351	0.00523771	0.00402901	0.00402901	0.00805802	0.00926672	0.00282031	0.00846092	0.00966962	0.00443191	0.00564061	0.00926672	0.00443191	0.00523771	0.00282031	0.0020145	0.00765512	0.00564061	0.00362611	0.0511684	0.032635	0.040693	0.00725222	0.0124899	0.00523771	0.00725222	0.00443191	0.00483481	0.00523771	0.00362611	0.00604351	0.00765512	0.0112812	0.00564061	0.00523771	0.00644641	0.00644641	0.0128928	0.00322321	0.00443191	0.00443191	0.00402901	0.00604351	0.00362611	0.00483481	0.0020145
0.923077	0.692308	0.846154	0.846154	0.846154	0.846154	0.692308	0.230769	0.0769231	0.307692	0.230769	0.307692	0.0769231	0.230769	0.153846	0.307692	0.307692	0.230769	0.538462	1	0.846154	0.307692	0.769231	0.0769231	0.307692	0	0.384615	0.153846	0.307692	0.153846	1	0.923077	0.538462	0.923077	1	1	1	1	1	0.538462	0.692308	0.461538	0.538462	0.384615	1	0.461538	0.769231	0.846154	1	0.846154	1	0.846154	0.615385	0.769231	0.923077	0.692308	0.692308
1	1	1	1	1	0	0	1	1	1	1	1	0	0	0	1	0	0	1	1	0	0	1	0	0	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	1	0	1
1	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0.25	0	0	1	1	0	0	0.25	0	0.25	0	0	0	0	0	1	1	0.25	1	1	1	1	1	1	1	1	1	1	1	1	1	0.25	0	0.25	0	0	0	0	0	0	0	0
0	0	0	0	0	0.0697674	0	0	0	0	0.0232558	0.0232558	0	0	0.0232558	0	0.0232558	0	0.0465116	0	0.0232558	0.0232558	0	0	0	0	0.0232558	0	0	0.0465116	0.0697674	0.0232558	0.0697674	0	0.0232558	0.0697674	0	0	0	0	0	0.0232558	0	0	0.0930233	0	0.0465116	0	0.0232558	0	0	0	0	0	0.0465116	0.0232558	0.0465116
0.0227273	0	0.0227273	0.0681818	0.0227273	0.0909091	0.0227273	0	0.0454545	0	0.113636	0.0227273	0.0681818	0.0454545	0.0681818	0.0909091	0.0681818	0.0227273	0.0454545	0.0227273	0.0227273	0.0681818	0.0454545	0.0227273	0.181818	0.0454545	0.0454545	0.0227273	0	0.0681818	0.0681818	0.0681818	0.136364	0.0227273	0.0227273	0.0454545	0.0454545	0.0681818	0.0681818	0.0454545	0.0454545	0.0454545	0.0227273	0.0454545	0.0681818	0.0227273	0.0227273	0.0681818	0.0454545	0	0.0454545	0.0227273	0.0227273	0.0227273	0.0454545	0.0227273	0.0681818
0.0320513	0.0192308	0.0128205	0.00641026	0.00641026	0.0897436	0	0.0384615	0.0128205	0.00641026	0.00641026	0.0192308	0	0.0128205	0	0	0.0192308	0	0.025641	0.00641026	0.0705128	0.141026	0.0128205	0.0641026	0.115385	0.0320513	0.0641026	0.0192308	0.0961538	0.166667	0.121795	0.00641026	0.0641026	0.0320513	0.025641	0.0192308	0.0192308	0.0192308	0.0192308	0.0128205	0.0192308	0.0128205	0	0.0192308	0.025641	0	0.147436	0.141026	0.153846	0.00641026	0.0128205	0	0	0	0	0.0192308	0
0	0.153846	0.0384615	0.0769231	0.153846	0.115385	0.115385	0	0.0384615	0.0769231	0	0	0	0.0769231	0	0.0384615	0	0	0.0384615	0.115385	0	0	0	0	0	0	0	0	0	0	0.115385	0.0384615	0.153846	0	0.0384615	0.0384615	0.0384615	0.0384615	0	0	0	0.0384615	0	0	0.0384615	0	0.0384615	0.0384615	0.192308	0	0.192308	0.0384615	0.0384615	0.0384615	0.0384615	0.0384615	0.192308
0.0341463	0.658537	0.0243902	1	0.995122	0.0926829	1	1	1	0.995122	1	0.985366	0.995122	1	0.980488	0.995122	1	0.995122	0.995122	0.00487805	0.658537	0.697561	0.107317	0.634146	0.639024	0.64878	0.658537	0.609756	0.619512	0.634146	0.0536585	0.0097561	1	0.136585	0.0243902	0.0195122	0.00487805	0.0439024	0.995122	0.995122	0.0146341	0.0146341	1	0.131707	0.0146341	1	0.0585366	0.0390244	0.0292683	0.995122	0.995122	0.0146341	1	1	0.995122	0.0195122	1
0.875	1	0.875	0.75	1	1	1	0	0	0	0.0625	0	0	0	0	0.125	0	0	0	1	0.875	0.0625	0.8125	0	0	0	0	0	0	0	0.75	0.75	0.0625	1	1	1	1	1	1	0	0	0	0	0	1	0	1	0.9375	1	0.9375	0.5625	0.9375	0.625	0.75	1	1	0.75
0.00869565	0.00869565	0	0	0	0.33913	0	0.00869565	0	0	0.0173913	0.00869565	0	0.0173913	0.00869565	0	0.00869565	0	0.0173913	0.00869565	0.00869565	0.00869565	0.00869565	0.0608696	0.00869565	0	0.00869565	0.00869565	0	0.026087	0.321739	0.00869565	0.00869565	0.0173913	0.00869565	0.00869565	0.0347826	0.0173913	0.00869565	0.00869565	0.00869565	0	0.00869565	0.0173913	0.00869565	0.00869565	0.33913	0.33913	0.286957	0	0	0.0173913	0	0	0	0.00869565	0.00869565
0.384615	0.384615	0.384615	0.384615	0.384615	0.153846	0.461538	0.153846	0.230769	0.0769231	0.153846	0.153846	0.153846	0.0769231	0	0.0769231	0.153846	0.307692	0.153846	0.153846	0.384615	0.230769	0.384615	0.153846	0.307692	0.153846	0.307692	0	0.230769	0.538462	0.153846	0.384615	0.0769231	0.384615	0.384615	0.384615	0.384615	0.307692	0.384615	0.153846	0.153846	0.230769	0.153846	0.230769	0.384615	0.153846	0	0.0769231	0.0769231	0.384615	0.384615	0.384615	0.384615	0.384615	0.307692	0.384615	0.384615
1	0	1	1	1	1	0	1	0	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	0	0	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
0.0254873	0.0674663	0.0254873	0.023988	0.0569715	0.0449775	0.0629685	0.029985	0.0809595	0.0089955	0.0764618	0.223388	0.035982	0.0404798	0.005997	0.0764618	0.0764618	0.0089955	0.0134933	0.0434783	0.0734633	0.0224888	0.0494753	0.232384	0.00749625	0.029985	0.0734633	0.00749625	0.0569715	0.0494753	0.053973	0.0209895	0.124438	0.0764618	0.0869565	0.0764618	0.095952	0.0269865	0.0884558	0.0464768	0.0089955	0.077961	0.0389805	0.089955	0.0644678	0.0809595	0.0344828	0.0269865	0.029985	0.0434783	0.0734633	0.0569715	0.0164918	0.00749625	0.0404798	0.047976	0.0209895
0.622222	0	0.533333	0.4	0.533333	0.177778	0.0222222	0.0222222	0.0222222	0	0.0666667	0.111111	0.0666667	0	0	0.0888889	0.0222222	0.0222222	0.0444444	0.111111	0.0222222	0.866667	0.266667	0.555556	0.155556	0	0.111111	0.711111	0.0444444	0.177778	0.2	0.577778	0.111111	0.222222	0.0888889	0.111111	0.133333	0	0.0888889	0.111111	0.133333	0.6	0.0444444	0.622222	0.644444	0.133333	0.155556	0.0888889	0.155556	0.155556	0.422222	0.311111	0.133333	0.288889	0.177778	0.311111	0.266667
0.00423729	0.00423729	0.0127119	0.029661	0.059322	0.0466102	0.0211864	0.0211864	0.0254237	0.0211864	0.0466102	0.0466102	0.029661	0.0338983	0	0.0254237	0.0254237	0.0211864	0.0211864	0.00423729	0.0211864	0.0338983	0.0211864	0.0169492	0.0211864	0.029661	0.0211864	0.0169492	0.0211864	0.0127119	0.0550847	0.00423729	0.0889831	0.029661	0.0508475	0	0.0211864	0	0.0211864	0.00423729	0	0.0254237	0.00847458	0.00847458	0.0211864	0	0.0381356	0.0466102	0.0508475	0.0127119	0.0550847	0.521186	0.029661	0.0211864	0.0211864	0.00423729	0.0338983
0.0357143	0.0178571	0.0178571	0	0	0.107143	0.0178571	0	0	0	0.0178571	0.0178571	0	0	0.0357143	0	0	0	0	0.0357143	0.0178571	0.0178571	0.0357143	0.0178571	0.0178571	0.0178571	0.0178571	0.0178571	0.25	0.0357143	0.0714286	0	0.0892857	0.0178571	0.0357143	0.0357143	0.0178571	0.0178571	0	0.0178571	0	0.0178571	0.0178571	0.0178571	0.0178571	0.0178571	0.0535714	0.0535714	0.0535714	0.0178571	0	0	0	0	0	0	0
0	0	0.111111	1	1	0.0555556	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0.0555556	0.0555556	0	0.0555556	0	0	0.0555556	0	0	0	0.0555556	0.0555556	1	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0.0555556	0.0555556	1	1	0	1	1	1	0	1
0.05	0	0.0625	0	0.0125	0.0125	0	0	0	0	0	0	0	0	0.0125	0.0125	0.0125	0	0.0125	0	0.075	0.0375	0	0.1375	0.0375	0.0125	0	0	0.05	0.1625	0.0625	0.025	0.1	0.025	0.0375	0.0125	0.025	0	0	0	0.0125	0.025	0	0	0	0	0	0	0	0.05	0.125	0.025	0	0.025	0.0375	0.075	0
0	0	0	0	0	0.5	0	0.0625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4375	0	0.1875	0	0	0	0	0	0	0	0	0	0	0	0	0	0.375	0.3125	0.375	0	0	0	0	0.3125	0	0.0625	0
0	0.0967742	0.0322581	0	0	0.193548	0.0645161	0	0.193548	0	0.258065	0.0645161	0.193548	0	0	0.258065	0.0645161	0	0	0.290323	0.290323	0.387097	0.193548	0	0.0322581	0.225806	0.354839	0.225806	0	0.0645161	0.193548	0.0322581	0.354839	0.0967742	0.0967742	0.129032	0.129032	0.129032	0	0.0967742	0	0.0967742	0.0967742	0.0967742	0.129032	0.0645161	0.193548	0.16129	0.193548	0	0.0645161	0.0322581	0.0322581	0	0	0.0322581	0
